platform,server,uid,rid,dataUnix,num,totalMoney
IOS_YY,3,0|2551,0|2551|0|03|1,1571609709,6,126
ADR,11,1|359_88,1|359_88|1|11|1,1571610579,6,474
IOS,24,2|2248,2|2248|2|24|1,1571610699,2,34
ADR,10,1|1277,1|1277|1|10|0,1571611299,7,665
H5,23,2|2631,2|2631|2|23|1,1571611359,9,324
H5,13,1|1151,1|1151|1|13|0,1571611479,0,0
H5,25,2|1096,2|1096|2|25|0,1571611689,7,693
ADR,3,0|1835_172,0|1835_172|0|03|1,1571612619,4,64
IOS,11,1|374,1|374|1|11|0,1571613249,0,0
IOS,24,2|1098,2|1098|2|24|1,1571613309,4,212
IOS,14,1|801,1|801|1|14|0,1571614449,6,522
H5,12,1|1676,1|1676|1|12|1,1571614899,0,0
IOS,23,2|1114,2|1114|2|23|0,1571614929,9,846
ADR,21,2|2868,2|2868|2|21|0,1571615559,3,84
IOS,0,0|1228_2,0|1228_2|0|00|1,1571615649,0,0
IOS,21,2|1279,2|1279|2|21|0,1571615709,8,416
IOS,11,1|1676,1|1676|1|11|1,1571616399,7,504
H5,25,2|929,2|929|2|25|1,1571616489,2,88
IOS_YY,22,2|246,2|246|2|22|0,1571617509,1,34
IOS_YY,10,1|1606,1|1606|1|10|0,1571617899,9,495
IOS_YY,15,1|851,1|851|1|15|1,1571618139,6,594
H5,13,1|2687,1|2687|1|13|0,1571618679,7,49
IOS_YY,21,2|1916,2|1916|2|21|0,1571618949,4,352
ADR,10,1|1347,1|1347|1|10|0,1571619039,1,67
ADR,20,2|423,2|423|2|20|1,1571619129,8,496
IOS_YY,3,0|2052,0|2052|0|03|1,1571619249,6,186
IOS,1,0|1434_267,0|1434_267|0|01|1,1571619309,2,196
ADR,12,1|2563,1|2563|1|12|0,1571620269,6,324
IOS_YY,23,2|2871,2|2871|2|23|0,1571620779,2,12
H5,21,2|984,2|984|2|21|0,1571620959,2,190
IOS_YY,20,2|2285,2|2285|2|20|0,1571621799,8,280
H5,12,1|2002,1|2002|1|12|1,1571623059,0,0
ADR,2,0|2959,0|2959|0|02|0,1571623779,0,0
ADR,20,2|1495,2|1495|2|20|0,1571624049,4,332
ADR,20,2|1872,2|1872|2|20|1,1571624799,4,84
H5,3,0|558,0|558|0|03|0,1571625279,5,385
IOS,10,1|2916,1|2916|1|10|0,1571626959,0,0
IOS_YY,4,0|1601,0|1601|0|04|0,1571627289,9,270
H5,25,2|593,2|593|2|25|1,1571627319,2,0
ADR,15,1|1209,1|1209|1|15|1,1571627349,5,90
IOS,3,0|2770,0|2770|0|03|0,1571627529,8,360
IOS,24,2|1056,2|1056|2|24|0,1571628129,8,728
H5,4,0|2931,0|2931|0|04|1,1571628939,1,2
IOS,15,1|1989,1|1989|1|15|1,1571629209,3,99
ADR,13,1|987_108,1|987_108|1|13|0,1571629899,8,224
IOS_YY,22,2|2302,2|2302|2|22|1,1571629989,6,372
IOS,23,2|67,2|67|2|23|1,1571630169,6,126
IOS_YY,15,1|2932,1|2932|1|15|1,1571630409,0,0
IOS_YY,5,0|1387,0|1387|0|05|0,1571630439,5,460
H5,4,0|605,0|605|0|04|1,1571630469,9,54
H5,23,2|1464,2|1464|2|23|1,1571630619,5,305
IOS_YY,1,0|1396,0|1396|0|01|0,1571631249,3,249
IOS,22,2|274_33,2|274_33|2|22|1,1571631339,0,0
ADR,15,1|2777,1|2777|1|15|0,1571631609,2,132
H5,24,2|946,2|946|2|24|1,1571631729,7,637
H5,0,0|679,0|679|0|00|1,1571632659,7,70
IOS_YY,2,0|1533,0|1533|0|02|1,1571632689,0,0
ADR,24,2|2438,2|2438|2|24|1,1571633169,0,0
IOS,0,0|669,0|669|0|00|1,1571633319,7,203
ADR,24,2|443,2|443|2|24|1,1571633679,2,188
IOS_YY,23,2|2213,2|2213|2|23|0,1571633799,8,136
ADR,4,0|1556,0|1556|0|04|0,1571633979,0,0
H5,24,2|134,2|134|2|24|1,1571634969,1,85
IOS,5,0|2207,0|2207|0|05|0,1571635089,4,96
IOS_YY,4,0|1599,0|1599|0|04|0,1571635449,3,72
H5,13,1|44_167,1|44_167|1|13|1,1571635629,1,31
IOS,12,1|2567,1|2567|1|12|1,1571635989,4,100
H5,23,2|348,2|348|2|23|1,1571636079,8,128
ADR,21,2|1356,2|1356|2|21|1,1571636439,9,279
ADR,2,0|1799,0|1799|0|02|1,1571636499,4,148
IOS_YY,4,0|897,0|897|0|04|1,1571638089,1,34
H5,14,1|214,1|214|1|14|1,1571638389,2,154
H5,24,2|901,2|901|2|24|1,1571638629,6,144
ADR,24,2|1351,2|1351|2|24|0,1571638779,1,59
ADR,20,2|824,2|824|2|20|0,1571639109,3,87
IOS,12,1|2224,1|2224|1|12|0,1571639769,6,420
IOS,23,2|2324,2|2324|2|23|0,1571639979,2,32
ADR,1,0|2841,0|2841|0|01|1,1571640129,4,316
IOS,22,2|612,2|612|2|22|1,1571640489,6,456
ADR,12,1|1394_126,1|1394_126|1|12|1,1571640519,1,39
H5,1,0|2302,0|2302|0|01|1,1571640669,1,94
IOS_YY,10,1|2524,1|2524|1|10|0,1571640879,6,66
ADR,24,2|2828,2|2828|2|24|0,1571640939,4,160
IOS,21,2|1004,2|1004|2|21|0,1571640969,4,76
H5,14,1|1568,1|1568|1|14|1,1571641059,5,205
ADR,10,1|1788,1|1788|1|10|0,1571641089,5,295
IOS_YY,22,2|2379,2|2379|2|22|0,1571641329,5,370
IOS,23,2|2311,2|2311|2|23|0,1571641659,0,0
ADR,13,1|1861,1|1861|1|13|0,1571641719,4,88
IOS,14,1|1001,1|1001|1|14|1,1571642559,9,333
IOS,5,0|2417,0|2417|0|05|1,1571642769,2,0
IOS,5,0|589,0|589|0|05|1,1571643069,0,0
IOS,15,1|1663,1|1663|1|15|1,1571644479,5,225
IOS,24,2|1412_15,2|1412_15|2|24|0,1571645319,9,864
H5,0,0|1601,0|1601|0|00|0,1571645439,1,73
IOS_YY,2,0|912,0|912|0|02|0,1571646639,1,80
H5,12,1|1467,1|1467|1|12|1,1571647329,8,304
IOS_YY,5,0|2524,0|2524|0|05|0,1571647779,1,50
H5,3,0|1251,0|1251|0|03|1,1571648469,0,0
ADR,12,1|1839,1|1839|1|12|1,1571650299,5,285
IOS,5,0|2825,0|2825|0|05|1,1571650779,1,40
ADR,21,2|1853,2|1853|2|21|0,1571650809,4,328
IOS_YY,13,1|1132,1|1132|1|13|0,1571651739,7,385
IOS_YY,12,1|2943,1|2943|1|12|0,1571651889,5,290
IOS,22,2|2997,2|2997|2|22|0,1571652129,8,704
H5,1,0|830,0|830|0|01|1,1571652489,8,472
ADR,14,1|2948,1|2948|1|14|1,1571652909,8,280
IOS_YY,14,1|109,1|109|1|14|1,1571653479,7,532
IOS_YY,24,2|415,2|415|2|24|1,1571653899,2,162
H5,10,1|1121,1|1121|1|10|1,1571654199,3,252
IOS,25,2|2848,2|2848|2|25|0,1571654379,7,147
ADR,11,1|2424,1|2424|1|11|0,1571654829,0,0
ADR,13,1|1750,1|1750|1|13|0,1571655099,8,272
IOS_YY,5,0|2456,0|2456|0|05|0,1571655789,4,264
H5,25,2|1635,2|1635|2|25|1,1571655939,6,216
H5,22,2|1121,2|1121|2|22|0,1571656059,3,18
IOS,13,1|943,1|943|1|13|0,1571656929,7,686
ADR,21,2|1585,2|1585|2|21|1,1571657769,3,192
IOS,15,1|2343,1|2343|1|15|0,1571658579,4,260
IOS_YY,25,2|1829_229,2|1829_229|2|25|0,1571659329,7,0
IOS,21,2|270,2|270|2|21|0,1571659509,0,0
H5,20,2|917,2|917|2|20|1,1571659719,1,43
ADR,2,0|638,0|638|0|02|0,1571659929,0,0
IOS_YY,21,2|373,2|373|2|21|1,1571660139,4,76
H5,4,0|1329,0|1329|0|04|1,1571661009,9,513
H5,22,2|2098,2|2098|2|22|1,1571661189,3,177
IOS_YY,4,0|1835,0|1835|0|04|1,1571661429,2,100
ADR,22,2|2368,2|2368|2|22|0,1571661849,5,50
ADR,12,1|2705,1|2705|1|12|1,1571662629,8,312
IOS_YY,1,0|2069,0|2069|0|01|1,1571662779,5,435
IOS_YY,15,1|204,1|204|1|15|0,1571663619,5,50
ADR,5,0|2302,0|2302|0|05|1,1571664759,0,0
IOS,14,1|927,1|927|1|14|0,1571664849,8,200
IOS_YY,23,2|1242,2|1242|2|23|0,1571665029,1,3
ADR,22,2|1459,2|1459|2|22|1,1571665599,3,153
IOS,14,1|2395,1|2395|1|14|1,1571665779,8,32
IOS,24,2|1013,2|1013|2|24|1,1571665959,1,76
IOS_YY,22,2|2117,2|2117|2|22|1,1571666319,8,752
IOS,11,1|2813,1|2813|1|11|1,1571666469,3,15
IOS_YY,11,1|1442,1|1442|1|11|1,1571666529,1,85
ADR,4,0|674,0|674|0|04|1,1571666589,2,60
IOS,13,1|322,1|322|1|13|0,1571666709,2,116
IOS,10,1|1451,1|1451|1|10|1,1571667849,1,28
IOS_YY,21,2|2619,2|2619|2|21|1,1571668029,1,36
IOS_YY,22,2|890,2|890|2|22|1,1571668059,2,58
IOS_YY,15,1|2952,1|2952|1|15|1,1571669979,1,13
IOS_YY,5,0|2069,0|2069|0|05|0,1571670219,4,212
IOS,23,2|1871,2|1871|2|23|0,1571671059,8,64
IOS_YY,0,0|2422,0|2422|0|00|0,1571671179,3,288
ADR,4,0|2677,0|2677|0|04|1,1571671779,9,396
IOS,1,0|2370,0|2370|0|01|0,1571672019,7,287
IOS_YY,13,1|1067,1|1067|1|13|0,1571672349,9,594
IOS_YY,2,0|1404,0|1404|0|02|1,1571672559,0,0
ADR,24,2|787,2|787|2|24|1,1571587479,4,184
IOS,13,1|1915,1|1915|1|13|1,1571587629,9,855
ADR,10,1|2587,1|2587|1|10|0,1571588049,6,198
ADR,25,2|2779,2|2779|2|25|0,1571588619,9,252
IOS,4,0|2564,0|2564|0|04|1,1571589999,3,225
IOS,0,0|1265,0|1265|0|00|1,1571590059,3,84
IOS,21,2|2061,2|2061|2|21|1,1571590299,0,0
IOS_YY,1,0|2147,0|2147|0|01|0,1571590509,3,150
IOS_YY,10,1|1470,1|1470|1|10|1,1571590629,2,142
ADR,15,1|442,1|442|1|15|0,1571591559,2,42
H5,13,1|1737,1|1737|1|13|0,1571592759,2,146
ADR,20,2|1028,2|1028|2|20|1,1571592909,6,402
IOS,11,1|2831,1|2831|1|11|0,1571593119,9,351
IOS_YY,4,0|185,0|185|0|04|0,1571593929,4,80
IOS_YY,23,2|1418,2|1418|2|23|1,1571594409,5,45
ADR,10,1|588,1|588|1|10|0,1571595699,1,81
H5,11,1|1752,1|1752|1|11|1,1571596029,3,24
ADR,21,2|1386,2|1386|2|21|1,1571597319,0,0
H5,25,2|1633,2|1633|2|25|0,1571597469,5,255
H5,15,1|2619,1|2619|1|15|1,1571597769,0,0
IOS,3,0|1630,0|1630|0|03|1,1571597829,8,88
IOS,24,2|828,2|828|2|24|0,1571598249,8,784
IOS_YY,12,1|669,1|669|1|12|0,1571598339,3,276
H5,4,0|1704,0|1704|0|04|0,1571598729,8,664
H5,0,0|1025,0|1025|0|00|0,1571599359,9,342
H5,10,1|1134_193,1|1134_193|1|10|1,1571599689,4,308
ADR,11,1|2164,1|2164|1|11|0,1571600529,2,110
H5,12,1|2991,1|2991|1|12|0,1571600979,0,0
ADR,10,1|1095,1|1095|1|10|1,1571601219,8,376
IOS_YY,0,0|1369,0|1369|0|00|0,1571601339,5,140
ADR,4,0|2638,0|2638|0|04|0,1571601699,2,58
IOS_YY,1,0|1219,0|1219|0|01|0,1571601939,0,0
ADR,10,1|2596,1|2596|1|10|1,1571602269,0,0
H5,5,0|749,0|749|0|05|0,1571602389,8,112
IOS_YY,23,2|1557,2|1557|2|23|0,1571602749,7,441
IOS,20,2|911,2|911|2|20|0,1571603019,5,25
IOS_YY,15,1|558,1|558|1|15|1,1571603139,7,364
H5,14,1|2214,1|2214|1|14|1,1571603289,2,40
ADR,23,2|2293,2|2293|2|23|1,1571603919,4,52
H5,25,2|430,2|430|2|25|0,1571604069,5,430
H5,14,1|55,1|55|1|14|0,1571604219,1,43
H5,21,2|1925,2|1925|2|21|0,1571604279,4,72
IOS_YY,23,2|107,2|107|2|23|1,1571604459,0,0
IOS_YY,11,1|1504,1|1504|1|11|0,1571604729,4,244
H5,15,1|1726,1|1726|1|15|0,1571604909,1,82
ADR,23,2|1188,2|1188|2|23|0,1571605089,4,336
IOS,14,1|2296,1|2296|1|14|0,1571605119,7,42
IOS,10,1|2608,1|2608|1|10|0,1571605149,1,85
IOS_YY,0,0|1970,0|1970|0|00|0,1571605359,4,244
IOS_YY,20,2|1695,2|1695|2|20|1,1571605509,8,560
ADR,2,0|2046,0|2046|0|02|0,1571605899,6,576
ADR,3,0|1053,0|1053|0|03|0,1571606049,5,390
IOS,20,2|1557,2|1557|2|20|0,1571606349,2,190
IOS_YY,14,1|2451,1|2451|1|14|0,1571606559,0,0
H5,22,2|2275,2|2275|2|22|0,1571606859,8,488
IOS_YY,11,1|1213,1|1213|1|11|0,1571607579,1,80
H5,21,2|1114,2|1114|2|21|0,1571607759,5,295
IOS,20,2|467,2|467|2|20|1,1571607939,7,630
IOS,21,2|1774,2|1774|2|21|0,1571608809,9,423
H5,10,1|1524_41,1|1524_41|1|10|0,1571610369,7,329
IOS_YY,15,1|1178,1|1178|1|15|1,1571610489,5,205
IOS_YY,11,1|1602_62,1|1602_62|1|11|1,1571610819,8,520
H5,4,0|265,0|265|0|04|1,1571611179,2,104
ADR,4,0|2323,0|2323|0|04|1,1571612109,0,0
IOS_YY,5,0|1199,0|1199|0|05|1,1571612229,0,0
IOS_YY,5,0|339,0|339|0|05|0,1571612559,3,96
IOS_YY,12,1|2721,1|2721|1|12|0,1571612739,9,621
H5,21,2|605,2|605|2|21|0,1571612799,6,582
ADR,1,0|2119,0|2119|0|01|0,1571613579,3,180
IOS_YY,10,1|2956,1|2956|1|10|1,1571613969,3,78
ADR,10,1|32,1|32|1|10|1,1571614059,1,35
IOS_YY,15,1|1341_216,1|1341_216|1|15|1,1571614119,8,520
ADR,10,1|1419,1|1419|1|10|0,1571614149,4,320
H5,0,0|224,0|224|0|00|1,1571615409,8,536
IOS,22,2|772,2|772|2|22|0,1571615889,3,276
IOS,25,2|2059,2|2059|2|25|0,1571616069,2,0
IOS_YY,23,2|53,2|53|2|23|1,1571616339,1,78
IOS,14,1|2722,1|2722|1|14|0,1571617119,1,92
H5,20,2|1275,2|1275|2|20|1,1571617269,4,368
H5,5,0|550,0|550|0|05|1,1571617599,1,33
ADR,21,2|2175,2|2175|2|21|0,1571617929,3,117
H5,12,1|1590,1|1590|1|12|1,1571619399,8,528
H5,2,0|2250,0|2250|0|02|1,1571619489,8,656
IOS,5,0|638,0|638|0|05|0,1571619579,8,384
H5,20,2|1673,2|1673|2|20|1,1571619849,7,70
IOS_YY,12,1|1510,1|1510|1|12|0,1571619999,6,366
IOS_YY,22,2|2551,2|2551|2|22|1,1571620239,9,810
H5,1,0|2376,0|2376|0|01|0,1571620389,2,34
H5,0,0|1211,0|1211|0|00|1,1571620539,0,0
ADR,11,1|2885,1|2885|1|11|1,1571621169,3,192
IOS,25,2|105,2|105|2|25|0,1571621889,6,210
IOS,11,1|307,1|307|1|11|1,1571622189,8,72
IOS_YY,14,1|2288,1|2288|1|14|0,1571622429,7,147
ADR,23,2|2862,2|2862|2|23|0,1571622849,4,40
IOS_YY,24,2|2376,2|2376|2|24|1,1571622879,4,64
IOS_YY,15,1|944,1|944|1|15|1,1571623839,6,198
ADR,13,1|586,1|586|1|13|0,1571623869,1,86
ADR,10,1|1608,1|1608|1|10|1,1571623929,0,0
IOS_YY,12,1|2045,1|2045|1|12|1,1571624319,7,420
IOS,11,1|804,1|804|1|11|1,1571624469,9,63
ADR,13,1|1629,1|1629|1|13|1,1571624559,4,216
IOS,25,2|184,2|184|2|25|0,1571626239,5,330
ADR,21,2|30,2|30|2|21|1,1571626359,5,425
ADR,20,2|2615,2|2615|2|20|0,1571626599,6,192
H5,25,2|2887,2|2887|2|25|1,1571626719,1,73
ADR,12,1|2893,1|2893|1|12|1,1571627049,1,69
IOS_YY,15,1|1431,1|1431|1|15|1,1571627229,8,184
IOS,0,0|1318,0|1318|0|00|0,1571627469,6,468
IOS,24,2|889,2|889|2|24|1,1571627499,0,0
IOS,15,1|2247,1|2247|1|15|1,1571627829,9,243
H5,15,1|1808,1|1808|1|15|1,1571627859,2,62
ADR,15,1|2111,1|2111|1|15|0,1571628069,7,553
IOS,4,0|2611,0|2611|0|04|1,1571628369,3,204
ADR,15,1|2245,1|2245|1|15|0,1571628729,6,522
IOS_YY,4,0|731,0|731|0|04|0,1571628879,1,64
H5,10,1|1598,1|1598|1|10|1,1571629179,0,0
IOS,11,1|2431,1|2431|1|11|0,1571631129,0,0
ADR,1,0|1339,0|1339|0|01|1,1571631639,9,648
IOS_YY,20,2|2277,2|2277|2|20|0,1571632329,4,204
ADR,11,1|2188,1|2188|1|11|0,1571632719,5,275
IOS,25,2|2718,2|2718|2|25|0,1571633379,7,28
H5,22,2|2185,2|2185|2|22|1,1571635539,7,42
IOS,3,0|1468,0|1468|0|03|1,1571635839,5,90
IOS,20,2|2004,2|2004|2|20|0,1571637039,9,783
ADR,4,0|1382,0|1382|0|04|1,1571637939,7,483
IOS_YY,1,0|456,0|456|0|01|0,1571638449,6,582
IOS,5,0|2766,0|2766|0|05|0,1571638719,2,162
H5,2,0|2181,0|2181|0|02|0,1571641269,4,96
H5,25,2|1826,2|1826|2|25|0,1571641299,4,184
H5,14,1|1953,1|1953|1|14|1,1571642049,8,376
IOS_YY,3,0|872,0|872|0|03|1,1571643549,6,480
IOS_YY,12,1|2614,1|2614|1|12|1,1571643699,1,98
IOS_YY,1,0|1571,0|1571|0|01|1,1571644419,1,89
H5,20,2|783,2|783|2|20|1,1571645199,3,297
H5,4,0|320_150,0|320_150|0|04|0,1571645499,4,12
IOS_YY,10,1|1616,1|1616|1|10|1,1571645559,9,333
ADR,12,1|14,1|14|1|12|0,1571646009,3,51
IOS,12,1|481,1|481|1|12|1,1571646399,4,48
IOS,22,2|952,2|952|2|22|1,1571646429,3,12
IOS_YY,20,2|2668,2|2668|2|20|1,1571647149,5,325
IOS_YY,20,2|1825,2|1825|2|20|1,1571647299,9,378
IOS_YY,3,0|713,0|713|0|03|1,1571647719,7,217
H5,22,2|1028_51,2|1028_51|2|22|0,1571647959,7,427
IOS_YY,25,2|697,2|697|2|25|0,1571648799,1,15
H5,0,0|456,0|456|0|00|0,1571649309,0,0
IOS_YY,21,2|1830,2|1830|2|21|0,1571650209,9,288
IOS_YY,15,1|1888_117,1|1888_117|1|15|0,1571650719,0,0
H5,13,1|1654,1|1654|1|13|0,1571650869,5,100
ADR,3,0|634,0|634|0|03|0,1571651409,9,459
H5,15,1|304,1|304|1|15|0,1571651559,3,216
IOS,24,2|698,2|698|2|24|0,1571652219,8,272
H5,11,1|1198_170,1|1198_170|1|11|0,1571652249,9,468
IOS,14,1|539,1|539|1|14|0,1571652279,6,510
IOS_YY,1,0|1799,0|1799|0|01|1,1571652309,1,51
ADR,12,1|1307,1|1307|1|12|1,1571652729,3,18
IOS_YY,2,0|2781,0|2781|0|02|0,1571652849,9,765
IOS,2,0|2174,0|2174|0|02|0,1571653809,7,161
IOS,1,0|2586,0|2586|0|01|0,1571653959,3,132
IOS,13,1|180_196,1|180_196|1|13|0,1571654859,4,124
IOS_YY,13,1|1644,1|1644|1|13|1,1571656029,7,266
IOS,10,1|996_271,1|996_271|1|10|0,1571656179,2,72
H5,14,1|1616,1|1616|1|14|1,1571656449,9,225
IOS,15,1|1350,1|1350|1|15|1,1571656689,9,585
IOS_YY,5,0|1064,0|1064|0|05|0,1571657019,3,51
IOS_YY,1,0|29,0|29|0|01|0,1571657499,4,44
IOS,11,1|2095,1|2095|1|11|0,1571658129,5,25
H5,4,0|2588,0|2588|0|04|0,1571658279,0,0
ADR,15,1|2953,1|2953|1|15|0,1571658309,8,232
IOS,2,0|1830,0|1830|0|02|1,1571658849,0,0
IOS,12,1|1039,1|1039|1|12|1,1571659269,2,38
IOS,5,0|390,0|390|0|05|0,1571659599,7,581
ADR,5,0|879,0|879|0|05|1,1571659839,3,12
IOS_YY,24,2|1899,2|1899|2|24|0,1571662059,0,0
IOS,25,2|1685,2|1685|2|25|1,1571663199,2,150
IOS_YY,3,0|2648,0|2648|0|03|1,1571663499,7,518
ADR,11,1|618,1|618|1|11|1,1571664549,9,657
ADR,23,2|1861_4,2|1861_4|2|23|1,1571664609,3,156
H5,13,1|2510,1|2510|1|13|1,1571665629,9,369
ADR,4,0|1527,0|1527|0|04|0,1571666829,6,384
ADR,5,0|828,0|828|0|05|0,1571667639,9,396
ADR,12,1|288,1|288|1|12|0,1571668449,5,390
H5,23,2|207_7,2|207_7|2|23|1,1571668659,3,54
H5,23,2|625,2|625|2|23|0,1571668719,8,224
ADR,13,1|1720_117,1|1720_117|1|13|1,1571669109,8,752
ADR,10,1|2190,1|2190|1|10|0,1571669379,5,230
IOS,10,1|2284,1|2284|1|10|1,1571669709,3,24
ADR,21,2|1214_253,2|1214_253|2|21|1,1571670429,7,112
ADR,0,0|1688,0|1688|0|00|0,1571671929,4,396
H5,11,1|2676,1|2676|1|11|1,1571672139,9,720
IOS_YY,21,2|48,2|48|2|21|1,1571672439,7,203
ADR,10,1|1791,1|1791|1|10|0,1571587899,0,0
ADR,24,2|59,2|59|2|24|0,1571588829,1,85
IOS_YY,0,0|590,0|590|0|00|0,1571589339,4,128
IOS_YY,4,0|749,0|749|0|04|1,1571590239,9,234
H5,3,0|679,0|679|0|03|1,1571590569,4,24
IOS_YY,5,0|267,0|267|0|05|1,1571590659,5,160
IOS_YY,21,2|384,2|384|2|21|0,1571591499,1,23
ADR,13,1|27,1|27|1|13|0,1571591649,5,395
IOS,0,0|1826,0|1826|0|00|0,1571591739,4,372
IOS_YY,12,1|141,1|141|1|12|0,1571592639,8,256
IOS_YY,4,0|550,0|550|0|04|1,1571593239,8,536
ADR,24,2|515,2|515|2|24|1,1571593869,5,10
ADR,5,0|1380_267,0|1380_267|0|05|1,1571594439,5,315
ADR,13,1|1781,1|1781|1|13|0,1571594799,2,80
H5,25,2|2819,2|2819|2|25|1,1571595279,3,87
IOS,4,0|2005,0|2005|0|04|1,1571595489,3,216
ADR,3,0|125,0|125|0|03|1,1571595609,4,104
IOS_YY,1,0|2656,0|2656|0|01|0,1571595879,0,0
ADR,15,1|2656,1|2656|1|15|1,1571596209,8,728
H5,5,0|1394,0|1394|0|05|0,1571596389,8,664
IOS_YY,21,2|1410,2|1410|2|21|0,1571597799,3,132
H5,3,0|1002,0|1002|0|03|1,1571598789,1,12
IOS,2,0|312,0|312|0|02|0,1571599209,6,6
IOS_YY,23,2|654,2|654|2|23|1,1571599329,4,396
IOS_YY,3,0|93,0|93|0|03|0,1571599809,9,270
ADR,1,0|2783,0|2783|0|01|1,1571600259,6,486
H5,15,1|2127,1|2127|1|15|1,1571600319,0,0
IOS,1,0|784,0|784|0|01|1,1571600619,2,112
IOS_YY,21,2|1264,2|1264|2|21|1,1571602299,5,15
ADR,20,2|2681,2|2681|2|20|0,1571603259,2,128
IOS,1,0|42,0|42|0|01|0,1571603709,3,192
IOS,5,0|626,0|626|0|05|1,1571603739,4,344
H5,10,1|223,1|223|1|10|1,1571603859,4,232
ADR,1,0|1822,0|1822|0|01|0,1571604099,4,20
IOS_YY,1,0|2515,0|2515|0|01|1,1571604669,8,128
H5,24,2|1667,2|1667|2|24|1,1571605059,2,126
H5,5,0|2389,0|2389|0|05|1,1571606379,3,27
ADR,14,1|1511,1|1511|1|14|1,1571606889,7,336
H5,5,0|2944,0|2944|0|05|1,1571607279,9,27
ADR,12,1|2197,1|2197|1|12|1,1571607609,1,32
IOS,4,0|1982,0|1982|0|04|0,1571608089,4,204
IOS,10,1|796,1|796|1|10|1,1571609409,7,609
H5,3,0|1185,0|1185|0|03|1,1571609649,0,0
IOS_YY,14,1|2669,1|2669|1|14|1,1571609889,9,522
ADR,12,1|2442,1|2442|1|12|0,1571609979,6,234
IOS_YY,20,2|2973,2|2973|2|20|0,1571610039,0,0
ADR,11,1|683,1|683|1|11|0,1571611509,4,316
IOS_YY,21,2|2251,2|2251|2|21|1,1571611989,7,28
H5,14,1|990,1|990|1|14|1,1571612019,9,108
IOS_YY,1,0|2329,0|2329|0|01|0,1571612409,6,468
IOS_YY,23,2|1164,2|1164|2|23|0,1571613369,0,0
ADR,20,2|2527,2|2527|2|20|1,1571613819,2,102
ADR,23,2|2251,2|2251|2|23|0,1571614329,7,441
ADR,10,1|2169,1|2169|1|10|0,1571615469,6,534
IOS,4,0|2833,0|2833|0|04|0,1571615979,0,0
ADR,14,1|2543,1|2543|1|14|1,1571617149,2,52
H5,15,1|2090,1|2090|1|15|1,1571617749,3,207
ADR,4,0|1803,0|1803|0|04|0,1571618019,7,84
IOS,11,1|2674,1|2674|1|11|0,1571618259,0,0
ADR,25,2|1725,2|1725|2|25|0,1571618529,8,168
IOS_YY,25,2|112,2|112|2|25|1,1571619069,4,120
ADR,4,0|1244_278,0|1244_278|0|04|1,1571619609,9,225
IOS,10,1|3_172,1|3_172|1|10|1,1571619639,9,342
H5,21,2|110,2|110|2|21|1,1571619699,2,92
IOS,14,1|2516,1|2516|1|14|0,1571620029,4,116
IOS_YY,24,2|778,2|778|2|24|0,1571620149,1,23
IOS,1,0|2746,0|2746|0|01|0,1571620449,4,68
ADR,25,2|2510,2|2510|2|25|1,1571620599,2,176
H5,12,1|1979,1|1979|1|12|1,1571620689,5,485
IOS,13,1|1161,1|1161|1|13|1,1571621679,7,399
H5,11,1|2386,1|2386|1|11|0,1571622579,4,148
IOS_YY,23,2|116,2|116|2|23|1,1571622789,6,168
IOS,4,0|1274,0|1274|0|04|0,1571623719,5,300
H5,13,1|1623,1|1623|1|13|1,1571624139,4,68
IOS,3,0|2890,0|2890|0|03|1,1571624199,5,65
IOS_YY,13,1|1911,1|1911|1|13|0,1571624709,0,0
IOS,20,2|1395,2|1395|2|20|0,1571625219,8,512
IOS_YY,15,1|638,1|638|1|15|0,1571625399,1,93
ADR,4,0|2970,0|2970|0|04|0,1571625669,7,336
ADR,0,0|1197,0|1197|0|00|0,1571625759,6,444
IOS,25,2|468,2|468|2|25|1,1571626089,4,0
H5,24,2|1650,2|1650|2|24|1,1571626779,2,122
IOS,24,2|729,2|729|2|24|1,1571627679,5,355
IOS_YY,23,2|774,2|774|2|23|0,1571627709,5,445
H5,21,2|1689,2|1689|2|21|1,1571628189,0,0
ADR,13,1|1514,1|1514|1|13|1,1571628309,2,12
IOS_YY,0,0|305,0|305|0|00|1,1571628399,2,74
ADR,1,0|1285,0|1285|0|01|1,1571628699,1,74
IOS_YY,3,0|1573,0|1573|0|03|0,1571628789,4,372
ADR,11,1|946,1|946|1|11|1,1571629029,0,0
ADR,12,1|37_102,1|37_102|1|12|0,1571629749,9,720
H5,11,1|2710,1|2710|1|11|1,1571630259,4,300
IOS_YY,13,1|56,1|56|1|13|0,1571630829,7,35
ADR,24,2|1825,2|1825|2|24|1,1571631039,2,86
IOS_YY,5,0|1511,0|1511|0|05|0,1571631099,0,0
IOS,0,0|1657_143,0|1657_143|0|00|0,1571631309,3,84
IOS_YY,21,2|1239,2|1239|2|21|1,1571631549,4,56
H5,11,1|456,1|456|1|11|0,1571632059,3,69
IOS_YY,20,2|1923,2|1923|2|20|1,1571632269,3,279
IOS,11,1|2439,1|2439|1|11|1,1571632959,8,608
IOS_YY,20,2|958,2|958|2|20|1,1571633349,1,25
IOS,5,0|710,0|710|0|05|0,1571634729,7,273
IOS_YY,0,0|2585,0|2585|0|00|0,1571634939,8,280
IOS,2,0|2796,0|2796|0|02|1,1571635299,4,288
