platform,server,uid,rid,dataUnix,payWay,orderId,money
H5,11,1|2967,1|2967|1|11|0,1571565729,fling,01ab70a8-1b93-411f-b9de-4a46be21272c,328
ADR,3,0|2963,0|2963|0|03|1,1571566119,fling,24a02edf-2c99-4a02-8af6-dead0289fc12,648
H5,25,2|1190,2|1190|2|25|1,1571568819,fling,9ecc1117-1da9-4a4f-a7d5-bbd50066d3a4,328
IOS,5,0|1195,0|1195|0|05|0,1571572779,fling,b82f4897-7cdc-4191-8d79-ea9c39bae613,328
H5,23,2|2092,2|2092|2|23|0,1571578659,fling,ae19e77d-2dbe-4460-9f9e-d507e7827272,328
ADR,25,2|2127,2|2127|2|25|0,1571580849,fling,70b2c6b1-c829-4d6c-8fc9-24f3617dd4fb,98
ADR,13,1|715,1|715|1|13|0,1571581929,fling,29cabea7-92b8-499d-b80c-08943e50b543,328
IOS,22,2|74,2|74|2|22|1,1571583069,fling,8b9069e6-0dd0-4e98-a338-907fc0c5b8c8,328
IOS,10,1|2383,1|2383|1|10|1,1571500989,fling,de890be0-b6e6-4d0d-bfad-07550e11f216,198
IOS,14,1|243,1|243|1|14|0,1571501349,fling,b9f4ee39-b822-4330-9c4e-c59bf58579cd,328
ADR,12,1|2617,1|2617|1|12|0,1571502129,fling,ce25cd05-97ad-4d92-b23e-86b74efd07de,198
IOS,4,0|666,0|666|0|04|1,1571504349,fling,8030d205-d3c6-45f0-bd6d-85c4ac639696,648
IOS_YY,3,0|1604,0|1604|0|03|1,1571512839,fling,38259487-ad0b-47bf-8e9d-bb2cb3b366ea,328
IOS_YY,2,0|703_119,0|703_119|0|02|1,1571514759,fling,31cb994c-d06b-4787-a900-f94c6142d51c,648
IOS,10,1|1934,1|1934|1|10|0,1571516469,fling,fbe1324e-e2f5-47d9-8d0d-53223eb9e65c,50
ADR,12,1|2776,1|2776|1|12|1,1571516739,fling,f2cf091d-af0a-4c3b-9bbc-c50855ff3c6e,328
IOS_YY,25,2|363,2|363|2|25|0,1571522019,fling,e905d3bf-a70f-46ab-8115-6c9b4e3d1ac2,98
H5,22,2|955,2|955|2|22|0,1571524629,fling,585b6e64-1350-48e6-8ec5-457da78826cc,648
IOS_YY,1,0|2327,0|2327|0|01|1,1571527239,fling,75cf979b-4e68-427b-bd7d-af601c9f8a8e,198
IOS_YY,23,2|27,2|27|2|23|0,1571527359,fling,30b4ec8a-eeb6-44a5-8c7a-41ad5e808c7c,98
IOS,10,1|2241,1|2241|1|10|0,1571530629,fling,01fee395-378b-4d5f-9498-d6e406090d5e,328
IOS_YY,22,2|1776,2|1776|2|22|0,1571533899,fling,3b7350b8-af39-4d91-89d8-6dd107d63a89,648
IOS_YY,15,1|2307,1|2307|1|15|1,1571545929,fling,5970f998-d18f-4a66-999e-cd7fa0ca89d0,648
ADR,4,0|772,0|772|0|04|1,1571548569,fling,b17b5533-2995-4ef0-9ae0-beffadb75bab,328
H5,3,0|107,0|107|0|03|1,1571550399,fling,4ae97300-1b99-465e-964b-2b1a9c47315f,98
ADR,14,1|2537,1|2537|1|14|0,1571555589,fling,ecd223e5-472d-4132-9ead-9bf376069b64,198
IOS,13,1|2109,1|2109|1|13|1,1571560179,fling,4ecdd9ab-4f09-4f8a-9bfd-e30a355165d0,50
IOS_YY,13,1|911,1|911|1|13|0,1571560539,fling,71b29fb0-e13b-49ef-9a2f-c35bdc7d764f,648
H5,12,1|2824,1|2824|1|12|0,1571568039,fling,a051ca38-0ce9-4d96-82be-95c11c0cee9b,328
IOS,20,2|1876,2|1876|2|20|1,1571572839,fling,4772ae58-7b95-43a2-a697-29d6e0589002,198
H5,1,0|1094,0|1094|0|01|1,1571573079,fling,97a86666-a4e3-41a2-9c59-36c481c91f7b,648
IOS,22,2|693,2|693|2|22|1,1571574159,fling,def237d5-b646-4f6e-8a9e-4466b30b9c8d,648
ADR,1,0|1068,0|1068|0|01|0,1571578959,fling,e8b2bc9d-403c-4be8-b4eb-eea5fe2a8e40,648
IOS,21,2|511,2|511|2|21|0,1571506599,fling,7cf1c843-0423-49d4-a68b-12b6e4bb6b11,328
IOS,22,2|524,2|524|2|22|1,1571507589,fling,74e6941f-63db-45cc-81bd-8cfb795ca795,328
IOS,15,1|2246,1|2246|1|15|0,1571508849,fling,e073caed-a223-4001-b4f4-0c401fa5d646,98
H5,0,0|378,0|378|0|00|1,1571514339,fling,6ab59302-a6fa-4005-9029-bb2f72b56ef7,648
IOS,25,2|199,2|199|2|25|0,1571519499,fling,7cbd2bb0-d640-4cb9-aa53-91b0dfec6818,648
IOS_YY,2,0|769,0|769|0|02|1,1571521509,fling,7ffdbecc-efbd-4c6e-a6c3-dc8b162ed985,6
H5,3,0|1001,0|1001|0|03|0,1571524449,fling,e3bafa6d-0d55-4a6c-8929-3937afe30417,198
IOS,25,2|1588_7,2|1588_7|2|25|0,1571529009,fling,b1bd2b9a-f1ba-4bcc-8e53-12466da9a65a,648
IOS,5,0|346,0|346|0|05|0,1571533869,fling,670b2cb2-f049-43e1-8b0a-be9099c9421e,328
IOS_YY,21,2|538,2|538|2|21|0,1571538879,fling,617b8cdb-b269-4b6c-ac79-2f58e82cd6e8,198
H5,3,0|1794,0|1794|0|03|0,1571542509,fling,041469f2-5b2e-4d49-b2ed-04d1ce2fe0e7,198
ADR,1,0|526,0|526|0|01|0,1571542629,fling,26bce116-8d4b-4172-b55c-37cd55ceb57b,648
IOS_YY,13,1|535,1|535|1|13|0,1571545749,fling,79def563-0885-4628-aae2-a16b71c31b37,98
ADR,15,1|2332,1|2332|1|15|0,1571546019,fling,4da52a84-b17d-4828-bdfa-41d5fa244a03,50
ADR,20,2|2441,2|2441|2|20|1,1571548539,fling,3d909b0f-7ab3-44da-998c-b3cd68e95387,50
IOS_YY,22,2|1551,2|1551|2|22|0,1571550489,fling,329a647d-6593-4e15-954d-24ca1ece4545,328
IOS,12,1|2866,1|2866|1|12|1,1571551449,fling,1a50e2f6-ef15-440a-b919-38f00b5b3b3c,98
IOS_YY,25,2|2801,2|2801|2|25|1,1571572059,fling,46b04f7e-086c-41e1-8cd1-51b56e43ccda,98
IOS,15,1|1284,1|1284|1|15|1,1571574609,fling,74edc1d9-bf36-49dd-8926-f580602b9fa7,648
H5,15,1|1596,1|1596|1|15|1,1571576049,fling,40d69f43-038f-4df9-92a8-570cab627d99,98
IOS_YY,23,2|2665,2|2665|2|23|1,1571580819,fling,87196f19-434f-499a-8fbe-5dacd652da58,198
IOS_YY,22,2|2075,2|2075|2|22|0,1571581089,fling,a9d37b36-6b60-49ab-af59-97ceba7a5415,328
H5,14,1|2905,1|2905|1|14|0,1571581299,fling,d19be96f-9692-4035-9180-86d239d73085,198
ADR,11,1|161,1|161|1|11|1,1571582139,fling,7ea2438a-b8ab-4977-9697-53b188b80b58,98
IOS,15,1|1769,1|1769|1|15|1,1571583339,fling,69feaab6-067f-477c-a38f-eb9071de4d4c,198
IOS_YY,20,2|1210_141,2|1210_141|2|20|1,1571504469,fling,3144d1d0-9d20-4e0f-93ae-7876e6ac906f,198
H5,21,2|584,2|584|2|21|0,1571506689,fling,6f2a7849-a116-4298-b2c9-949e255cf52f,98
IOS,3,0|1155,0|1155|0|03|0,1571510949,fling,6b6e1abb-88df-45be-8847-4f05c9874790,328
ADR,10,1|1728,1|1728|1|10|0,1571521839,fling,ce9825c7-7bbc-4ef9-9b3b-dfb7d25516be,648
ADR,21,2|2228,2|2228|2|21|1,1571525409,fling,a193fb5d-7f28-4641-b22f-a29b195d5f90,328
ADR,0,0|2418,0|2418|0|00|1,1571540919,fling,917b08ac-a5c3-46c8-97c9-92454f6efae9,98
IOS_YY,5,0|1893,0|1893|0|05|0,1571543859,fling,a0f391c4-a8a7-4e5c-b37f-4af16ae23170,328
H5,25,2|155,2|155|2|25|0,1571549919,fling,181e7a22-557b-4122-9ab0-23cb536df718,648
IOS_YY,14,1|937,1|937|1|14|1,1571550579,fling,1b6048bd-5786-4cb2-9013-48eeea8e0b87,328
IOS,25,2|2423,2|2423|2|25|1,1571553069,fling,bcd059cd-974b-4767-b588-8c8b94333150,198
IOS,22,2|1951,2|1951|2|22|1,1571555139,fling,8291a84e-ba42-46ce-b742-4cd6b933a3a7,50
IOS_YY,21,2|670,2|670|2|21|0,1571556069,fling,778c4428-af3a-4de3-a0bd-2c298d6d5838,648
IOS,22,2|1962_253,2|1962_253|2|22|0,1571556219,fling,ec20994c-dfda-472f-a468-e93f2ff550eb,328
H5,4,0|221,0|221|0|04|1,1571557659,fling,2a27fbbb-3b91-4007-a943-e1178c9dd0cc,50
H5,12,1|2435,1|2435|1|12|0,1571559129,fling,9c0e7c02-faba-49f6-8bab-804fa12674ce,198
H5,14,1|1812,1|1812|1|14|0,1571562219,fling,43463cec-a4fc-42fa-b106-31fd1f4b9290,648
IOS_YY,15,1|2152,1|2152|1|15|0,1571562669,fling,2b99b810-d475-4da2-8c30-6a3556892b62,198
H5,21,2|2910,2|2910|2|21|1,1571571549,fling,5a6e8e37-093a-4349-b696-8c8d51108b8f,648
H5,2,0|1984,0|1984|0|02|0,1571571909,fling,b6f3fd50-76a3-41c4-93d2-3daa01649b75,198
ADR,24,2|812,2|812|2|24|1,1571575899,fling,ce9a7b26-2918-4e35-9352-82c8b0b923e4,648
IOS_YY,4,0|2352,0|2352|0|04|0,1571576589,fling,b49edfc1-b615-4695-a74a-c2a0658d572c,648
ADR,23,2|350,2|350|2|23|0,1571577879,fling,a3333b5b-11d5-41fb-b71e-2cc317cc6e97,648
ADR,24,2|2635,2|2635|2|24|1,1571582049,fling,7adccc42-fe23-4dba-a8fb-9be53884f3f5,198
IOS,2,0|809,0|809|0|02|0,1571587149,fling,8cf67ae7-3e12-4860-9f9e-a07f17a252c0,98
IOS_YY,1,0|801,0|801|0|01|0,1571501589,fling,73e3507d-7090-4902-be6a-477a43ab32fb,98
IOS,24,2|681,2|681|2|24|0,1571501649,fling,cc17d0f2-f52c-40ed-972c-cd6ae8de0f5a,648
IOS,23,2|297,2|297|2|23|0,1571506209,fling,5851ef1f-d2c3-4e18-bdf6-20aa67907c63,98
IOS_YY,15,1|2233,1|2233|1|15|1,1571515449,fling,6fdc7214-6bcc-4fdd-80f5-f1de66f2d3cc,328
H5,1,0|1086,0|1086|0|01|1,1571515629,fling,39aea7e6-6470-4e23-bb36-8abba65bbe81,648
IOS,2,0|1231,0|1231|0|02|0,1571527719,fling,af1dd107-1a38-43de-9fa4-27abf3b6d83e,98
IOS,10,1|322,1|322|1|10|1,1571535699,fling,2cb185c7-bce7-4521-896c-a2f1540ac99b,648
H5,23,2|1756,2|1756|2|23|1,1571535849,fling,5298df3d-c714-4380-a800-c95055d9f5b7,328
H5,11,1|382,1|382|1|11|1,1571538729,fling,b5c70e32-572c-441b-a98c-941d47828c72,50
IOS,23,2|38,2|38|2|23|1,1571539059,fling,9ac79d69-4fd6-4d53-8691-4fc025e3fdf9,198
IOS_YY,22,2|1823,2|1823|2|22|1,1571544279,fling,afb7565b-3131-4536-8b9c-d88edc649bb6,198
H5,1,0|577,0|577|0|01|0,1571546469,fling,92897b79-6b71-4a3e-9249-335ce9722d0a,328
ADR,3,0|440_285,0|440_285|0|03|1,1571551929,fling,7069994b-3d58-40ba-885f-0dbcf4e83f4c,328
IOS_YY,24,2|2838,2|2838|2|24|0,1571558109,fling,0bccbdb0-e19a-4bf3-85d8-a76318447d6b,328
IOS,22,2|2547,2|2547|2|22|1,1571565669,fling,23c3b1e9-771c-467d-868c-bf7ee8cb1eff,648
ADR,14,1|2073,1|2073|1|14|1,1571567169,fling,168d4697-f91f-4fb0-9a31-b9a6e9e3fb2b,98
ADR,12,1|1838,1|1838|1|12|1,1571571489,fling,f1d45abb-53da-4a2a-82b6-1e80261a8a64,98
IOS,4,0|2579,0|2579|0|04|0,1571578029,fling,08da4dac-5a41-4528-8609-30382aa0c62c,328
IOS_YY,14,1|1987,1|1987|1|14|0,1571581149,fling,c1a1dc5b-a53e-44b1-8499-58fa9b0469c8,328
IOS_YY,15,1|889,1|889|1|15|1,1571584539,fling,0f34cb6f-fd71-41e1-8530-df3ca8d52db2,50
ADR,10,1|1627,1|1627|1|10|0,1571504679,fling,c0be738e-bfdd-4acb-88ae-d8b058c2d7a8,198
ADR,0,0|2026,0|2026|0|00|0,1571517039,fling,4f717082-d165-4f7e-854e-0ce314afcfba,198
IOS_YY,2,0|2467,0|2467|0|02|1,1571534709,fling,0e433fd6-9391-4ad5-b145-2fb260d8c71f,328
IOS_YY,13,1|1344,1|1344|1|13|1,1571549499,fling,1ca01788-d7b5-4eaa-aa3a-adce4885b04c,198
H5,3,0|46,0|46|0|03|0,1571551599,fling,756dd039-a91b-4347-b67d-d760f380556c,328
IOS_YY,13,1|1266,1|1266|1|13|0,1571553759,fling,4e41292f-46b9-45e4-9979-cf831abe46f6,98
ADR,20,2|2377,2|2377|2|20|1,1571559969,fling,7a28c6b4-47ed-4721-aeba-f20bf34fb47d,328
ADR,13,1|2847,1|2847|1|13|0,1571562399,fling,7f0f25dc-ab50-4a9a-a0cb-78bf5b411356,98
IOS,24,2|228,2|228|2|24|0,1571563089,fling,b94b7317-3fb5-4d49-a4ac-f57ec01c3e66,648
IOS_YY,1,0|46,0|46|0|01|0,1571569299,fling,14a6af32-0f04-47af-a965-3aa364ad0c8d,648
ADR,24,2|937,2|937|2|24|1,1571502789,fling,c41d844f-65bd-4d06-9ee5-cdcceb040b82,328
H5,13,1|2104,1|2104|1|13|0,1571503119,fling,141a9a44-acbf-4e6c-838a-1696c4487090,648
H5,13,1|944,1|944|1|13|1,1571509239,fling,7a71f9c7-d1d1-46c2-afd6-eb3759b0ee7b,328
ADR,5,0|345,0|345|0|05|0,1571509389,fling,6f9e37a1-ffd7-4587-bd33-c188a5cccede,198
ADR,13,1|2415,1|2415|1|13|0,1571510979,fling,7f70b993-cfdc-45da-81e3-3bf74b13a027,328
IOS,12,1|2618,1|2618|1|12|0,1571521419,fling,66929d26-d740-490c-9964-d7e79ac864c5,98
H5,15,1|2164,1|2164|1|15|0,1571526009,fling,cb3e2211-8091-4279-acdc-90085d83bbbf,328
H5,23,2|105,2|105|2|23|0,1571528349,fling,5b2d5cfe-32be-41cc-9c67-774948c44437,328
ADR,11,1|2177,1|2177|1|11|0,1571533689,fling,727a78e8-3664-4407-9abf-4f6aa0cd4f8d,648
IOS,5,0|562,0|562|0|05|0,1571539029,fling,529b7af0-9d22-4c90-bce8-491116735006,648
H5,12,1|191,1|191|1|12|0,1571553009,fling,36e48769-dd5c-4a8d-8076-679711c9f08f,328
H5,11,1|2352,1|2352|1|11|1,1571560239,fling,efd97fae-017f-4523-833a-93c9b3629909,328
ADR,3,0|1118,0|1118|0|03|1,1571528799,fling,8fe769f4-7398-4a83-be4b-7680c0de8afc,648
IOS_YY,2,0|24,0|24|0|02|1,1571535969,fling,4349a814-bf39-41b4-9bb2-2fd0259fc88d,50
H5,3,0|1530,0|1530|0|03|0,1571546169,fling,0b375a43-b62d-4a5d-83cb-717b96bb6aa3,198
ADR,3,0|1086,0|1086|0|03|0,1571549259,fling,511e3665-2dcd-4a5c-96b9-d7008c2c21b8,328
IOS,3,0|226,0|226|0|03|0,1571552259,fling,2c11410e-4261-444b-b967-a51537e1adea,50
H5,20,2|570,2|570|2|20|0,1571553639,fling,d5e6123b-a80e-4bb2-b42e-869afb6e618d,328
H5,20,2|324,2|324|2|20|1,1571567859,fling,280b7418-792f-4596-b8fb-ffae8db2376f,198
H5,25,2|850,2|850|2|25|0,1571570019,fling,378a52a0-34f5-43b5-a0d5-3ed0619f58f6,648
IOS_YY,4,0|598,0|598|0|04|1,1571572989,fling,418bf772-0ca8-4c34-9109-2e30d26aeb39,648
IOS_YY,10,1|1405,1|1405|1|10|0,1571574549,fling,f3758c3c-acbc-4c60-9c2c-5e8a536c1418,648
IOS_YY,1,0|1744,0|1744|0|01|1,1571576769,fling,25ea50eb-9a3c-4195-b7cc-13640c6c1465,328
IOS_YY,1,0|1588,0|1588|0|01|0,1571576829,fling,513e4e35-1f0b-473c-9b61-74fa96f95336,98
ADR,11,1|647,1|647|1|11|1,1571582679,fling,30ffb2df-5698-441d-aaee-4396bd980202,648
ADR,10,1|1244,1|1244|1|10|0,1571505219,fling,922e8180-c78e-4e39-8fe2-bb60198ee0a4,328
ADR,1,0|1278,0|1278|0|01|0,1571517159,fling,738ebef8-ee1c-4ddf-9d11-a5a15e3e4a64,328
H5,2,0|1731,0|1731|0|02|0,1571518809,fling,130ad490-2a25-4a9a-a862-a6d58dff5a8b,648
IOS_YY,14,1|590,1|590|1|14|1,1571526759,fling,50c8369b-33c5-4076-b671-c6c5c404067a,648
H5,22,2|513,2|513|2|22|1,1571526999,fling,24ae4e4d-a789-48ac-b4fb-67c4aa846558,98
H5,13,1|36,1|36|1|13|0,1571527749,fling,2bfee102-95b3-43fc-86cc-44a7a596e43c,648
H5,15,1|1703,1|1703|1|15|1,1571551959,fling,fa104361-c47a-43fe-a9d5-b44e2b646e4b,50
H5,3,0|830,0|830|0|03|1,1571557869,fling,90e3efbc-1eb2-4373-ba50-fe5402db1f08,98
ADR,20,2|1978,2|1978|2|20|1,1571565339,fling,86c7bb92-97d5-43dd-806f-2cfb65d395a0,198
IOS,0,0|1196,0|1196|0|00|1,1571569119,fling,adb6b10b-7948-4c09-80d2-891fe04086f6,328
ADR,15,1|1689,1|1689|1|15|1,1571574189,fling,f88f0691-15ae-4fac-adab-88bbe78155a1,198
IOS,23,2|2599,2|2599|2|23|0,1571577069,fling,00cfd12f-4110-48d0-bce2-707e406a05f8,648
H5,24,2|1710,2|1710|2|24|0,1571511279,fling,1e6a4420-bfc6-47ef-b4ef-16d67ef02694,328
ADR,15,1|2118,1|2118|1|15|1,1571522769,fling,466618ba-d858-4767-a2bd-c3641974e753,328
ADR,12,1|1085,1|1085|1|12|1,1571529579,fling,1ba09270-0d82-4ff4-856d-8d18ea7a5840,328
IOS_YY,10,1|2354,1|2354|1|10|0,1571533149,fling,0b731438-18a5-4aa3-b1d9-7b0231183689,198
H5,4,0|868,0|868|0|04|1,1571545119,fling,81788059-9238-46b7-b625-772c3f34f977,198
IOS_YY,25,2|933,2|933|2|25|1,1571551269,fling,fcc5f9e8-df36-40c8-81e5-8021f313cf5e,328
IOS,5,0|481,0|481|0|05|1,1571551359,fling,06722aba-165a-422f-be11-5a1b41c95e43,198
H5,2,0|2930,0|2930|0|02|0,1571555769,fling,80748b8d-450e-40eb-a434-86b9bae3f4f3,648
IOS,21,2|1935_41,2|1935_41|2|21|0,1571575989,fling,17b927b0-ae6b-4040-9657-5d5ad87a496b,328
H5,22,2|2330,2|2330|2|22|1,1571576019,fling,ba26eb34-33f8-4b6b-a7cf-34efda74a778,198
H5,20,2|33,2|33|2|20|1,1571584839,fling,955d45da-4578-414a-9e0b-d7468e5859cb,648
IOS_YY,12,1|2921,1|2921|1|12|1,1571512689,fling,836c1bbe-0a69-4643-a40c-525e545c8cc2,198
H5,5,0|2317,0|2317|0|05|1,1571514129,fling,0a7b3ba7-d77a-483b-bd9b-296b62777fe0,98
H5,12,1|2021,1|2021|1|12|0,1571526609,fling,46dd3242-abad-4e82-8521-cd2072c1532c,648
ADR,20,2|1614,2|1614|2|20|1,1571537499,fling,7e553a32-4732-49ee-b9c2-d3adfaca6f5f,50
IOS,1,0|466_211,0|466_211|0|01|1,1571542149,fling,f8a2563c-726e-42b1-b9ac-abb1e63632c4,328
H5,20,2|1861_241,2|1861_241|2|20|0,1571550279,fling,52aa6977-652b-4c94-a9df-04c16da868e1,328
IOS,5,0|1849,0|1849|0|05|1,1571564469,fling,b6921c12-112b-4e7d-9b87-4b59f4f8455a,648
IOS_YY,1,0|2255,0|2255|0|01|1,1571566659,fling,2b3512c2-5078-4477-8d17-5daef35a1988,648
IOS_YY,22,2|298,2|298|2|22|1,1571567409,fling,0ef60a6a-6b8b-486b-b654-2ed29c9a8847,648
ADR,13,1|1595,1|1595|1|13|1,1571570529,fling,6593fa2f-c1a2-4d39-adaf-5709da1c47d4,648
IOS_YY,21,2|2934,2|2934|2|21|1,1571577429,fling,35f40b34-7e43-4606-91c8-cf11833f3f0a,98
ADR,15,1|1771,1|1771|1|15|0,1571503239,fling,7b88d6ce-4666-40ba-bc4c-0b165f5e28d4,328
IOS,21,2|1859,2|1859|2|21|0,1571512359,fling,51e95c30-f233-4eac-8ee4-de79852524c8,328
H5,13,1|1996,1|1996|1|13|0,1571525319,fling,ceed0a2d-08ef-4945-92ab-dbda1c56f413,198
IOS,0,0|2481,0|2481|0|00|1,1571533209,fling,a5071a4f-e865-43eb-8efb-40b30212a928,648
H5,21,2|570,2|570|2|21|0,1571543439,fling,06fbe237-6999-4dbc-b702-1118521d6ff1,648
IOS_YY,20,2|945,2|945|2|20|1,1571545569,fling,ba1a76e9-adba-4d37-962f-7166fd8080dd,50
ADR,10,1|826,1|826|1|10|1,1571554179,fling,9eb92414-4666-4a1d-9015-d4bc91ebd039,198
IOS_YY,5,0|2145,0|2145|0|05|0,1571564739,fling,83ce1172-dc46-4297-903e-f57ec1565b45,328
IOS_YY,23,2|789,2|789|2|23|0,1571566719,fling,90a96845-a506-49c4-889a-d1339d9e1e63,648
IOS_YY,21,2|502,2|502|2|21|0,1571567019,fling,1a363697-085f-4b34-bd24-cab543505774,328
IOS_YY,24,2|532,2|532|2|24|0,1571569419,fling,cbcf96ce-1f04-49a8-b114-5d8a8d0b6328,198
IOS,23,2|377,2|377|2|23|0,1571570499,fling,95ca8918-7673-4bd3-b936-1a0e2c633296,328
H5,25,2|969,2|969|2|25|1,1571511339,fling,dc9c8f2a-f96f-4077-aa37-daaebe369750,648
ADR,2,0|1975,0|1975|0|02|1,1571520249,fling,8c8a3285-9b78-406e-abb2-2d3ee62a832f,30
ADR,23,2|2272,2|2272|2|23|1,1571524179,fling,c79b6a27-02ec-4366-82b3-115c220636b9,328
IOS_YY,20,2|2787,2|2787|2|20|0,1571531439,fling,800f50de-d2e3-4dbc-99fd-7b4b40b8d9e5,328
IOS_YY,24,2|1275,2|1275|2|24|0,1571534049,fling,fdf14ef5-5176-41bb-96bf-56279f068404,648
IOS,24,2|1578,2|1578|2|24|1,1571536119,fling,23d6fbb0-6a31-4360-8e95-bd392e7aca7a,198
IOS_YY,4,0|2492,0|2492|0|04|0,1571555679,fling,b442582d-7e0f-4950-8f64-b184a9b82bf8,648
IOS,23,2|1115,2|1115|2|23|1,1571557599,fling,331df01d-49d9-412f-93ea-eb9c8f1c9d7b,30
H5,24,2|2993,2|2993|2|24|0,1571575029,fling,df3a9503-4459-4f55-9f39-3d8dde054197,198
IOS,25,2|1279,2|1279|2|25|0,1571576679,fling,6ffe81da-55f0-4975-89aa-9e37f731bda1,328
ADR,20,2|2641,2|2641|2|20|0,1571579439,fling,04466320-5b49-4d91-a704-8a804f0f569c,648
IOS_YY,14,1|9,1|9|1|14|0,1571512239,fling,4fc425ac-6bcc-4167-8e7b-dbea0184f482,648
ADR,13,1|1734,1|1734|1|13|0,1571516529,fling,e98875a2-e177-4827-88dc-170440b82148,98
ADR,24,2|2476,2|2476|2|24|0,1571518389,fling,a0a2770a-b41e-401e-9e5a-37c67dac75e7,648
H5,11,1|644,1|644|1|11|1,1571534199,fling,e35a77ce-8a5b-4a5d-bf19-808a62ada23b,198
H5,10,1|2184,1|2184|1|10|1,1571545389,fling,508e3d62-b142-431d-93cd-460ce6f629f2,98
IOS,2,0|2052,0|2052|0|02|1,1571557779,fling,d0c1533f-e7e4-439e-afc2-9b1d6faffe0e,328
IOS,2,0|1526,0|1526|0|02|1,1571561109,fling,13fe8d4f-83f9-4ad1-ab00-e69b2643a968,328
ADR,0,0|945,0|945|0|00|1,1571561739,fling,55a38fab-e66c-4fa7-a34c-0c2f151ff998,648
H5,20,2|856,2|856|2|20|1,1571562159,fling,5fd57fd2-4090-4e9e-b41f-5615c26720bd,648
H5,2,0|477,0|477|0|02|0,1571569809,fling,0e3c12ae-1a17-4c17-968e-d5177281b02c,648
IOS_YY,21,2|264,2|264|2|21|1,1571585379,fling,d8049f94-ff0b-4f60-b6b9-cbf8722e58af,328
IOS_YY,25,2|1141,2|1141|2|25|1,1571502729,fling,56078315-cc97-4cef-b554-4973cb65afa6,30
H5,13,1|776,1|776|1|13|0,1571586969,fling,208f6d46-2192-4779-85ba-36fd8b7177de,328
IOS,14,1|1054,1|1054|1|14|0,1571509179,fling,3abd6512-a8e2-4d9c-8809-b2ebcb1c53f4,198
IOS,5,0|1731,0|1731|0|05|1,1571521569,fling,74bc3cab-4d32-4ca1-8c22-400ab12f20e6,98
IOS_YY,3,0|177,0|177|0|03|1,1571535039,fling,31106976-cdb8-4128-8874-0c50e4d87261,648
IOS_YY,10,1|2624,1|2624|1|10|1,1571583969,fling,d8c7f701-1ab0-4935-b2fa-7712d4d2c77e,98
IOS_YY,14,1|2601,1|2601|1|14|0,1571578719,fling,3bff5a06-f91c-4a71-a865-190389d8ee8f,98
IOS,21,2|595,2|595|2|21|1,1571504439,fling,a612a8ea-02c2-4060-920f-1a3ee8516b89,328
ADR,25,2|2513,2|2513|2|25|1,1571520339,fling,6656608e-dc17-4fe7-8b22-590e79e05dc2,198
IOS_YY,13,1|2212,1|2212|1|13|1,1571584299,fling,53a1bef5-2262-4045-94c1-0cd36426ca6a,328
ADR,2,0|29,0|29|0|02|0,1571584479,fling,2b1a8822-0f67-45dc-8ac8-477aa1f99da1,328
IOS,3,0|2532,0|2532|0|03|0,1571530539,fling,5a86d13f-816a-4527-8e5b-359c1b0a8c6f,198
H5,5,0|585,0|585|0|05|1,1571557989,fling,3ff59d61-4639-46bd-b57c-2e3681a37e05,648
H5,12,1|615,1|615|1|12|0,1571560629,fling,a4336982-efc5-4b71-9850-0b4f76470e6c,328
ADR,0,0|1724,0|1724|0|00|1,1571585289,fling,06699cca-a750-4cdd-8cb0-632b05a6de87,328
ADR,20,2|2959,2|2959|2|20|1,1571585949,fling,7e7995a8-21eb-4915-b085-916bc63f6bf8,328
H5,0,0|2587,0|2587|0|00|0,1571568369,fling,efac1d08-8c00-4c88-8050-621e1bd665ae,50
IOS,4,0|2530,0|2530|0|04|0,1571568399,fling,7ad39237-c258-407c-87ab-34e68ef2b662,50
H5,12,1|1688,1|1688|1|12|1,1571517249,fling,66fdf641-4b45-4e26-9c3f-ea2c8ff0648d,648
IOS,20,2|406,2|406|2|20|0,1571530869,fling,31d9b6c1-cd59-4938-829e-cb6210ac84a2,198
H5,25,2|530,2|530|2|25|1,1571540139,fling,29dd2f18-6edd-42bb-86cf-ca0d7b07c77d,328
IOS_YY,1,0|661,0|661|0|01|1,1571566569,fling,5efb9a57-4997-4247-b176-cd83d45be6fc,648
ADR,15,1|952,1|952|1|15|0,1571575239,fling,f4de07ac-abc7-4a41-b8dc-c474eca970c1,50
IOS,5,0|1287,0|1287|0|05|1,1571587089,fling,dca8d1b2-c438-4d2c-97f9-0c4144de9ff9,98
ADR,22,2|632,2|632|2|22|0,1571551719,fling,45469ff0-dc33-4998-9050-b5440469859d,198
IOS_YY,3,0|1012,0|1012|0|03|1,1571569869,fling,547832b5-a296-4fa3-b4ea-9986b9caf775,648
ADR,2,0|1463,0|1463|0|02|1,1571574999,fling,60df831b-c807-47e4-9d63-7b07581b5334,328
H5,0,0|1310,0|1310|0|00|0,1571525559,fling,f968b80c-7dfd-4d7e-be9f-2c68f762c2fa,198
IOS,12,1|1508,1|1508|1|12|0,1571550669,fling,3bfed1ff-acc6-46c3-ab6f-9f02a2ba0cf3,648
ADR,10,1|1817,1|1817|1|10|0,1571544699,fling,8b88e144-43c3-46e5-8f00-535e67a76ade,98
IOS,1,0|431,0|431|0|01|1,1571551779,fling,3c327456-62b9-4b1d-a536-486d4d321a7b,648
