platform,server,uid,rid,dataUnix,status
ADR,0,0|2162,0|2162|0|00|0,1571691369,LOGOUT
ADR,2,0|299,0|299|0|02|1,1571691459,LOGOUT
IOS,22,2|775,2|775|2|22|0,1571691669,LOGOUT
H5,3,0|2915,0|2915|0|03|0,1571692269,LOGIN
IOS_YY,4,0|135,0|135|0|04|1,1571692389,LOGOUT
ADR,0,0|251,0|251|0|00|0,1571693229,LOGOUT
IOS,3,0|1681,0|1681|0|03|0,1571693469,LOGIN
IOS,23,2|354,2|354|2|23|0,1571693499,LOGOUT
IOS_YY,13,1|1031,1|1031|1|13|1,1571693829,LOGOUT
H5,0,0|1395,0|1395|0|00|0,1571694339,LOGIN
IOS,21,2|1846,2|1846|2|21|0,1571695209,LOGOUT
IOS_YY,22,2|617,2|617|2|22|0,1571695719,LOGIN
ADR,23,2|2768,2|2768|2|23|1,1571695899,LOGIN
IOS,21,2|2345,2|2345|2|21|1,1571697399,LOGIN
IOS,25,2|1884,2|1884|2|25|0,1571697969,LOGIN
IOS,25,2|1884,2|1884|2|25|0,1571697969,LOGIN
IOS_YY,23,2|123,2|123|2|23|1,1571698089,LOGOUT
IOS,13,1|942,1|942|1|13|1,1571698629,LOGOUT
IOS,14,1|422,1|422|1|14|1,1571699649,LOGIN
ADR,13,1|1713,1|1713|1|13|1,1571699919,LOGIN
IOS_YY,22,2|2631,2|2631|2|22|0,1571700039,LOGIN
IOS_YY,20,2|2949,2|2949|2|20|0,1571700489,LOGIN
IOS,0,0|1793,0|1793|0|00|0,1571700519,LOGIN
ADR,22,2|2085,2|2085|2|22|1,1571700609,LOGOUT
H5,12,1|77,1|77|1|12|1,1571701269,LOGIN
ADR,0,0|1267,0|1267|0|00|0,1571701329,LOGOUT
IOS,23,2|1493_88,2|1493_88|2|23|1,1571701389,LOGOUT
IOS_YY,3,0|1793,0|1793|0|03|1,1571701629,LOGOUT
ADR,20,2|1277,2|1277|2|20|0,1571702409,LOGOUT
ADR,11,1|346,1|346|1|11|0,1571702769,LOGOUT
IOS_YY,20,2|2210,2|2210|2|20|1,1571703459,LOGIN
IOS,12,1|10,1|10|1|12|0,1571703879,LOGIN
IOS,22,2|2198,2|2198|2|22|0,1571704689,LOGOUT
ADR,0,0|1724,0|1724|0|00|1,1571705169,LOGIN
H5,10,1|1662,1|1662|1|10|0,1571705289,LOGIN
IOS,12,1|2361,1|2361|1|12|0,1571706459,LOGOUT
ADR,20,2|951,2|951|2|20|1,1571706999,LOGIN
IOS_YY,0,0|616,0|616|0|00|1,1571707029,LOGOUT
IOS_YY,14,1|2787,1|2787|1|14|0,1571707269,LOGOUT
IOS,5,0|574,0|574|0|05|1,1571707299,LOGIN
H5,11,1|1261,1|1261|1|11|1,1571707359,LOGOUT
H5,20,2|157,2|157|2|20|1,1571708319,LOGOUT
ADR,14,1|1729,1|1729|1|14|0,1571708829,LOGOUT
ADR,25,2|2244,2|2244|2|25|0,1571708859,LOGIN
H5,3,0|1218,0|1218|0|03|0,1571709219,LOGOUT
IOS_YY,0,0|1554,0|1554|0|00|1,1571709399,LOGIN
ADR,22,2|2639,2|2639|2|22|1,1571709909,LOGOUT
IOS,4,0|811,0|811|0|04|0,1571711079,LOGOUT
H5,21,2|1285,2|1285|2|21|0,1571712189,LOGOUT
H5,12,1|1229,1|1229|1|12|1,1571712309,LOGIN
ADR,21,2|2733,2|2733|2|21|1,1571712579,LOGIN
ADR,14,1|2087,1|2087|1|14|0,1571712819,LOGIN
ADR,5,0|1544,0|1544|0|05|1,1571712849,LOGIN
H5,15,1|1109,1|1109|1|15|0,1571712969,LOGIN
IOS,12,1|1801,1|1801|1|12|0,1571713269,LOGIN
ADR,10,1|472,1|472|1|10|1,1571713449,LOGOUT
ADR,13,1|1806,1|1806|1|13|0,1571714229,LOGOUT
IOS,2,0|2156,0|2156|0|02|1,1571714379,LOGIN
ADR,2,0|1182,0|1182|0|02|1,1571714409,LOGIN
IOS_YY,10,1|1906,1|1906|1|10|1,1571715519,LOGIN
IOS_YY,21,2|1325,2|1325|2|21|1,1571716599,LOGOUT
H5,0,0|34,0|34|0|00|0,1571717319,LOGOUT
H5,23,2|2656,2|2656|2|23|0,1571718189,LOGOUT
ADR,23,2|628,2|628|2|23|0,1571718939,LOGOUT
H5,1,0|2004,0|2004|0|01|0,1571719299,LOGIN
H5,15,1|381,1|381|1|15|0,1571719449,LOGIN
H5,2,0|2378,0|2378|0|02|0,1571719479,LOGOUT
H5,2,0|2378,0|2378|0|02|0,1571719479,LOGOUT
ADR,2,0|707,0|707|0|02|0,1571719569,LOGOUT
IOS_YY,5,0|353,0|353|0|05|1,1571720199,LOGOUT
IOS_YY,10,1|1271_163,1|1271_163|1|10|0,1571720319,LOGIN
IOS,23,2|1058,2|1058|2|23|0,1571721639,LOGOUT
H5,11,1|1952,1|1952|1|11|0,1571721669,LOGIN
IOS,22,2|991,2|991|2|22|0,1571721819,LOGIN
IOS_YY,23,2|306,2|306|2|23|0,1571722239,LOGOUT
ADR,22,2|1653,2|1653|2|22|1,1571722389,LOGOUT
IOS,23,2|1667,2|1667|2|23|0,1571722569,LOGOUT
ADR,10,1|1031,1|1031|1|10|0,1571722659,LOGIN
IOS_YY,21,2|90,2|90|2|21|1,1571723589,LOGOUT
IOS_YY,20,2|2526,2|2526|2|20|0,1571723949,LOGOUT
H5,15,1|1711,1|1711|1|15|1,1571724249,LOGOUT
IOS,2,0|28,0|28|0|02|0,1571725329,LOGIN
H5,3,0|2118,0|2118|0|03|0,1571725419,LOGIN
ADR,14,1|2159,1|2159|1|14|0,1571726139,LOGOUT
IOS,15,1|1327,1|1327|1|15|0,1571726469,LOGOUT
ADR,20,2|2950,2|2950|2|20|1,1571726649,LOGIN
ADR,1,0|1705,0|1705|0|01|1,1571726769,LOGIN
ADR,15,1|2648,1|2648|1|15|0,1571726919,LOGIN
ADR,20,2|2721,2|2721|2|20|0,1571727099,LOGIN
IOS_YY,0,0|2057,0|2057|0|00|1,1571727459,LOGOUT
ADR,15,1|916,1|916|1|15|1,1571727579,LOGIN
H5,21,2|158,2|158|2|21|0,1571727729,LOGOUT
IOS,15,1|1315,1|1315|1|15|1,1571729439,LOGOUT
ADR,0,0|817_173,0|817_173|0|00|0,1571729619,LOGOUT
IOS_YY,25,2|2408,2|2408|2|25|1,1571729889,LOGOUT
IOS,20,2|1326,2|1326|2|20|1,1571730459,LOGIN
IOS,24,2|1293,2|1293|2|24|0,1571730669,LOGOUT
IOS_YY,2,0|1527,0|1527|0|02|1,1571731389,LOGOUT
IOS_YY,2,0|1527,0|1527|0|02|1,1571731389,LOGOUT
ADR,15,1|1904,1|1904|1|15|0,1571731899,LOGIN
IOS_YY,11,1|1558,1|1558|1|11|1,1571732829,LOGOUT
H5,11,1|1757,1|1757|1|11|1,1571733039,LOGIN
H5,23,2|1679,2|1679|2|23|1,1571733069,LOGIN
IOS_YY,2,0|722,0|722|0|02|0,1571733519,LOGIN
H5,0,0|2744,0|2744|0|00|1,1571734149,LOGIN
IOS_YY,4,0|184,0|184|0|04|1,1571735049,LOGOUT
IOS,4,0|523,0|523|0|04|1,1571735679,LOGOUT
H5,3,0|2338,0|2338|0|03|1,1571736759,LOGIN
H5,4,0|910,0|910|0|04|0,1571737089,LOGIN
H5,20,2|1246,2|1246|2|20|0,1571737599,LOGOUT
IOS,1,0|2183,0|2183|0|01|1,1571737779,LOGIN
H5,23,2|2509,2|2509|2|23|0,1571737869,LOGIN
H5,13,1|2872,1|2872|1|13|0,1571738019,LOGOUT
ADR,11,1|145,1|145|1|11|1,1571738649,LOGOUT
IOS,21,2|855,2|855|2|21|0,1571739129,LOGOUT
H5,15,1|1244,1|1244|1|15|1,1571739159,LOGOUT
H5,24,2|699,2|699|2|24|0,1571739309,LOGOUT
IOS,12,1|1143,1|1143|1|12|1,1571739999,LOGOUT
IOS,5,0|2545,0|2545|0|05|0,1571740179,LOGIN
H5,12,1|201_288,1|201_288|1|12|1,1571741139,LOGOUT
ADR,4,0|1531,0|1531|0|04|0,1571741529,LOGIN
IOS,12,1|2529,1|2529|1|12|1,1571741619,LOGIN
ADR,10,1|2874,1|2874|1|10|0,1571742369,LOGOUT
IOS,12,1|2219,1|2219|1|12|0,1571742519,LOGIN
IOS_YY,10,1|724,1|724|1|10|1,1571742999,LOGIN
H5,2,0|2292,0|2292|0|02|1,1571743329,LOGOUT
IOS_YY,15,1|407,1|407|1|15|1,1571743539,LOGOUT
H5,15,1|2658,1|2658|1|15|0,1571745069,LOGIN
ADR,23,2|2198,2|2198|2|23|1,1571745669,LOGIN
IOS_YY,2,0|1204,0|1204|0|02|0,1571745999,LOGOUT
IOS_YY,14,1|504,1|504|1|14|0,1571746149,LOGIN
IOS_YY,22,2|2847,2|2847|2|22|0,1571746569,LOGIN
ADR,15,1|2914,1|2914|1|15|0,1571746629,LOGIN
ADR,20,2|2213,2|2213|2|20|0,1571746899,LOGIN
ADR,4,0|2068,0|2068|0|04|0,1571747379,LOGOUT
IOS,12,1|95,1|95|1|12|1,1571747589,LOGOUT
IOS,12,1|95,1|95|1|12|1,1571747589,LOGOUT
ADR,3,0|631,0|631|0|03|0,1571747919,LOGOUT
IOS,4,0|2117,0|2117|0|04|0,1571748069,LOGOUT
ADR,0,0|657,0|657|0|00|0,1571749149,LOGOUT
IOS_YY,13,1|711,1|711|1|13|1,1571749569,LOGOUT
IOS_YY,23,2|2196,2|2196|2|23|1,1571749929,LOGIN
IOS_YY,15,1|2659,1|2659|1|15|1,1571750169,LOGOUT
IOS_YY,23,2|804,2|804|2|23|1,1571750439,LOGOUT
IOS_YY,20,2|677_270,2|677_270|2|20|0,1571750529,LOGIN
ADR,5,0|1834,0|1834|0|05|1,1571750739,LOGIN
IOS_YY,1,0|1079,0|1079|0|01|1,1571751519,LOGOUT
H5,22,2|2354,2|2354|2|22|0,1571751549,LOGOUT
IOS,14,1|1794,1|1794|1|14|1,1571751669,LOGIN
IOS_YY,15,1|2512,1|2512|1|15|0,1571751789,LOGOUT
ADR,10,1|2685,1|2685|1|10|0,1571751849,LOGIN
ADR,0,0|1987,0|1987|0|00|0,1571751999,LOGIN
IOS,24,2|1670,2|1670|2|24|1,1571752749,LOGIN
IOS,23,2|1721,2|1721|2|23|1,1571753139,LOGOUT
ADR,14,1|790,1|790|1|14|1,1571753409,LOGIN
ADR,25,2|796,2|796|2|25|0,1571753679,LOGOUT
H5,21,2|363,2|363|2|21|1,1571754489,LOGOUT
IOS,25,2|1017,2|1017|2|25|0,1571754999,LOGOUT
IOS_YY,21,2|1388,2|1388|2|21|1,1571755299,LOGOUT
H5,14,1|1605,1|1605|1|14|0,1571755389,LOGIN
ADR,11,1|1970_75,1|1970_75|1|11|1,1571755839,LOGOUT
IOS_YY,12,1|2056,1|2056|1|12|1,1571757519,LOGIN
H5,20,2|312,2|312|2|20|0,1571757549,LOGIN
ADR,3,0|1856,0|1856|0|03|1,1571757639,LOGIN
IOS,21,2|2584,2|2584|2|21|0,1571758029,LOGOUT
ADR,23,2|523,2|523|2|23|1,1571759079,LOGOUT
H5,11,1|1318,1|1318|1|11|1,1571759589,LOGIN
ADR,11,1|399,1|399|1|11|1,1571759679,LOGIN
ADR,24,2|689,2|689|2|24|0,1571759709,LOGOUT
H5,0,0|726,0|726|0|00|0,1571673729,LOGOUT
H5,4,0|577,0|577|0|04|0,1571674149,LOGOUT
ADR,3,0|1055,0|1055|0|03|1,1571674509,LOGOUT
H5,15,1|1713,1|1713|1|15|0,1571674899,LOGIN
H5,3,0|1713,0|1713|0|03|1,1571675169,LOGOUT
H5,3,0|2250,0|2250|0|03|1,1571675289,LOGOUT
IOS,0,0|1428,0|1428|0|00|1,1571675739,LOGOUT
IOS,14,1|975,1|975|1|14|0,1571675769,LOGOUT
ADR,24,2|2702,2|2702|2|24|0,1571676489,LOGIN
H5,24,2|322,2|322|2|24|0,1571676819,LOGOUT
IOS_YY,21,2|1731_259,2|1731_259|2|21|0,1571677119,LOGOUT
ADR,11,1|334,1|334|1|11|1,1571677839,LOGOUT
ADR,1,0|2886,0|2886|0|01|0,1571678349,LOGIN
IOS,25,2|2164,2|2164|2|25|0,1571678739,LOGIN
H5,24,2|945,2|945|2|24|0,1571678769,LOGIN
IOS,2,0|831,0|831|0|02|1,1571679069,LOGOUT
IOS,23,2|44_227,2|44_227|2|23|1,1571679519,LOGOUT
ADR,11,1|2565,1|2565|1|11|0,1571680509,LOGIN
IOS_YY,14,1|2681,1|2681|1|14|0,1571680899,LOGOUT
H5,2,0|364,0|364|0|02|0,1571680989,LOGOUT
IOS_YY,4,0|843,0|843|0|04|1,1571681079,LOGIN
H5,14,1|1607,1|1607|1|14|0,1571681199,LOGIN
ADR,4,0|1022_252,0|1022_252|0|04|1,1571682159,LOGOUT
IOS_YY,10,1|2649,1|2649|1|10|1,1571682429,LOGOUT
IOS_YY,20,2|186,2|186|2|20|1,1571682519,LOGOUT
IOS,0,0|1288,0|1288|0|00|0,1571682639,LOGOUT
ADR,13,1|558,1|558|1|13|0,1571682759,LOGIN
ADR,3,0|788,0|788|0|03|0,1571683149,LOGIN
H5,11,1|34,1|34|1|11|0,1571683209,LOGIN
IOS_YY,22,2|1003,2|1003|2|22|0,1571683869,LOGOUT
IOS_YY,13,1|2398,1|2398|1|13|1,1571683899,LOGOUT
IOS_YY,21,2|548,2|548|2|21|0,1571684469,LOGOUT
H5,0,0|762,0|762|0|00|1,1571684679,LOGIN
H5,21,2|2746,2|2746|2|21|0,1571685099,LOGOUT
H5,2,0|409,0|409|0|02|1,1571685369,LOGIN
IOS,22,2|757,2|757|2|22|0,1571685729,LOGOUT
H5,0,0|1191,0|1191|0|00|0,1571685759,LOGIN
IOS,4,0|1630,0|1630|0|04|0,1571685819,LOGIN
ADR,0,0|2983,0|2983|0|00|1,1571685999,LOGOUT
IOS,25,2|2646,2|2646|2|25|1,1571686149,LOGOUT
IOS_YY,2,0|1087_60,0|1087_60|0|02|1,1571686479,LOGOUT
IOS_YY,21,2|1869,2|1869|2|21|1,1571686719,LOGIN
ADR,22,2|2647,2|2647|2|22|0,1571686899,LOGIN
IOS_YY,15,1|1477,1|1477|1|15|1,1571687049,LOGOUT
IOS,14,1|1275,1|1275|1|14|1,1571687259,LOGIN
ADR,25,2|1134,2|1134|2|25|1,1571687559,LOGIN
IOS_YY,15,1|2369,1|2369|1|15|0,1571687619,LOGOUT
IOS,21,2|2787,2|2787|2|21|0,1571688279,LOGOUT
H5,25,2|1144,2|1144|2|25|0,1571689809,LOGIN
IOS_YY,22,2|459,2|459|2|22|1,1571689899,LOGIN
IOS,1,0|2818,0|2818|0|01|1,1571690619,LOGIN
IOS_YY,10,1|284_211,1|284_211|1|10|0,1571690979,LOGOUT
H5,15,1|2486,1|2486|1|15|0,1571691009,LOGIN
ADR,1,0|1207,0|1207|0|01|0,1571691159,LOGIN
ADR,2,0|299,0|299|0|02|1,1571691459,LOGOUT
H5,20,2|2870,2|2870|2|20|0,1571691579,LOGIN
H5,20,2|1509,2|1509|2|20|1,1571692059,LOGIN
IOS,10,1|2102,1|2102|1|10|0,1571692089,LOGIN
ADR,2,0|2137,0|2137|0|02|1,1571692329,LOGOUT
ADR,2,0|2137,0|2137|0|02|1,1571692329,LOGOUT
IOS,25,2|1463,2|1463|2|25|0,1571692719,LOGOUT
IOS,14,1|1228,1|1228|1|14|1,1571693319,LOGIN
IOS_YY,3,0|157_164,0|157_164|0|03|0,1571693379,LOGOUT
H5,15,1|153,1|153|1|15|1,1571694039,LOGIN
IOS,15,1|2178,1|2178|1|15|1,1571694129,LOGOUT
ADR,25,2|1074,2|1074|2|25|1,1571694189,LOGOUT
IOS_YY,2,0|1181,0|1181|0|02|0,1571694699,LOGOUT
IOS,5,0|2214,0|2214|0|05|1,1571694789,LOGOUT
IOS,21,2|1217,2|1217|2|21|0,1571695089,LOGOUT
H5,25,2|1182,2|1182|2|25|1,1571695389,LOGOUT
ADR,25,2|1091,2|1091|2|25|0,1571695869,LOGIN
IOS,5,0|801,0|801|0|05|1,1571695989,LOGIN
IOS,1,0|1534,0|1534|0|01|1,1571696169,LOGIN
IOS_YY,21,2|1769,2|1769|2|21|0,1571698179,LOGIN
IOS_YY,2,0|536,0|536|0|02|1,1571698299,LOGOUT
H5,0,0|2336,0|2336|0|00|1,1571698419,LOGOUT
IOS_YY,22,2|1632_69,2|1632_69|2|22|1,1571698509,LOGIN
H5,10,1|387,1|387|1|10|0,1571698539,LOGIN
ADR,15,1|2492,1|2492|1|15|0,1571698599,LOGIN
IOS,14,1|750,1|750|1|14|0,1571698929,LOGIN
IOS,14,1|750,1|750|1|14|0,1571698929,LOGIN
H5,2,0|2627,0|2627|0|02|0,1571698959,LOGIN
IOS_YY,1,0|2796,0|2796|0|01|1,1571700249,LOGOUT
H5,3,0|47,0|47|0|03|0,1571700429,LOGOUT
IOS_YY,12,1|1925,1|1925|1|12|1,1571701149,LOGIN
IOS_YY,3,0|1793,0|1793|0|03|1,1571701629,LOGOUT
H5,13,1|2545,1|2545|1|13|0,1571701749,LOGOUT
ADR,1,0|2453,0|2453|0|01|1,1571702049,LOGIN
H5,2,0|338,0|338|0|02|0,1571702499,LOGOUT
H5,10,1|2304,1|2304|1|10|1,1571702649,LOGOUT
IOS_YY,23,2|1528,2|1528|2|23|0,1571703519,LOGOUT
IOS,3,0|1584,0|1584|0|03|1,1571703789,LOGIN
IOS_YY,11,1|2890,1|2890|1|11|0,1571703909,LOGIN
IOS_YY,21,2|1394,2|1394|2|21|0,1571704149,LOGOUT
H5,15,1|2053,1|2053|1|15|1,1571704269,LOGOUT
ADR,15,1|2548,1|2548|1|15|0,1571704359,LOGIN
H5,5,0|2211,0|2211|0|05|0,1571704539,LOGIN
IOS,10,1|495,1|495|1|10|1,1571705079,LOGOUT
IOS,11,1|1766,1|1766|1|11|1,1571705769,LOGOUT
ADR,4,0|357,0|357|0|04|0,1571705919,LOGOUT
H5,15,1|1782,1|1782|1|15|0,1571706129,LOGIN
IOS,14,1|2306,1|2306|1|14|1,1571706279,LOGIN
ADR,11,1|136,1|136|1|11|0,1571706399,LOGIN
IOS,22,2|2302,2|2302|2|22|1,1571706669,LOGIN
IOS_YY,22,2|1394,2|1394|2|22|0,1571706729,LOGIN
H5,3,0|567,0|567|0|03|0,1571706759,LOGOUT
IOS,12,1|549,1|549|1|12|0,1571707749,LOGOUT
H5,21,2|2686,2|2686|2|21|0,1571708259,LOGOUT
H5,20,2|493,2|493|2|20|0,1571708499,LOGOUT
IOS_YY,4,0|2197,0|2197|0|04|0,1571708559,LOGOUT
IOS_YY,4,0|2197,0|2197|0|04|0,1571708559,LOGOUT
IOS_YY,1,0|469,0|469|0|01|0,1571708649,LOGOUT
ADR,14,1|1729,1|1729|1|14|0,1571708829,LOGOUT
IOS_YY,3,0|2697,0|2697|0|03|0,1571709009,LOGIN
IOS_YY,0,0|1827,0|1827|0|00|1,1571709699,LOGOUT
ADR,2,0|1852,0|1852|0|02|1,1571709729,LOGIN
ADR,10,1|1611,1|1611|1|10|1,1571710209,LOGOUT
ADR,1,0|2026,0|2026|0|01|1,1571710329,LOGIN
H5,10,1|1799,1|1799|1|10|1,1571710419,LOGIN
ADR,2,0|56,0|56|0|02|1,1571710779,LOGIN
IOS,24,2|112_5,2|112_5|2|24|1,1571710839,LOGOUT
IOS,24,2|112_5,2|112_5|2|24|1,1571710839,LOGOUT
H5,21,2|1173,2|1173|2|21|1,1571711289,LOGIN
IOS_YY,5,0|1879,0|1879|0|05|1,1571711709,LOGOUT
IOS_YY,14,1|1202,1|1202|1|14|0,1571711889,LOGIN
ADR,13,1|545,1|545|1|13|0,1571711949,LOGIN
H5,20,2|1762,2|1762|2|20|0,1571712639,LOGIN
IOS,1,0|2710,0|2710|0|01|0,1571712669,LOGOUT
IOS,1,0|2710,0|2710|0|01|0,1571712669,LOGOUT
IOS,4,0|493,0|493|0|04|0,1571712909,LOGIN
ADR,13,1|2196,1|2196|1|13|1,1571713089,LOGOUT
H5,10,1|1728,1|1728|1|10|0,1571713149,LOGIN
ADR,13,1|2694,1|2694|1|13|0,1571713239,LOGIN
H5,3,0|2832,0|2832|0|03|1,1571713689,LOGOUT
H5,21,2|2568,2|2568|2|21|0,1571713809,LOGOUT
IOS_YY,25,2|208,2|208|2|25|0,1571714169,LOGIN
ADR,2,0|1182,0|1182|0|02|1,1571714409,LOGIN
IOS,10,1|2294,1|2294|1|10|0,1571714949,LOGOUT
IOS,13,1|1232,1|1232|1|13|1,1571715099,LOGIN
ADR,25,2|979,2|979|2|25|0,1571715219,LOGOUT
IOS_YY,1,0|254,0|254|0|01|0,1571715279,LOGIN
H5,13,1|967,1|967|1|13|0,1571715609,LOGIN
H5,3,0|1529,0|1529|0|03|1,1571715669,LOGIN
IOS,22,2|2853,2|2853|2|22|0,1571716089,LOGIN
IOS,3,0|1907,0|1907|0|03|1,1571716209,LOGIN
H5,4,0|2037,0|2037|0|04|1,1571716269,LOGOUT
IOS_YY,25,2|1801,2|1801|2|25|1,1571717769,LOGIN
IOS,11,1|1636,1|1636|1|11|0,1571719029,LOGIN
IOS,1,0|4,0|4|0|01|0,1571719269,LOGIN
IOS_YY,1,0|1104,0|1104|0|01|1,1571719599,LOGOUT
IOS_YY,5,0|353,0|353|0|05|1,1571720199,LOGOUT
IOS,21,2|1647,2|1647|2|21|1,1571720859,LOGOUT
IOS,21,2|1647,2|1647|2|21|1,1571720859,LOGOUT
H5,4,0|1201,0|1201|0|04|0,1571720889,LOGOUT
H5,24,2|987,2|987|2|24|1,1571720919,LOGIN
ADR,14,1|1563,1|1563|1|14|0,1571721189,LOGIN
H5,15,1|2448,1|2448|1|15|1,1571721339,LOGOUT
IOS,22,2|991,2|991|2|22|0,1571721819,LOGIN
H5,4,0|543,0|543|0|04|0,1571721879,LOGOUT
H5,22,2|1459,2|1459|2|22|0,1571722119,LOGIN
H5,5,0|517,0|517|0|05|0,1571722179,LOGOUT
IOS_YY,15,1|618,1|618|1|15|1,1571722599,LOGOUT
H5,1,0|1511,0|1511|0|01|1,1571722839,LOGOUT
IOS_YY,0,0|173,0|173|0|00|1,1571723109,LOGOUT
IOS_YY,13,1|664,1|664|1|13|0,1571723139,LOGIN
H5,13,1|2409,1|2409|1|13|0,1571723559,LOGOUT
IOS_YY,12,1|1682,1|1682|1|12|0,1571723889,LOGOUT
IOS,13,1|2244,1|2244|1|13|0,1571724159,LOGIN
ADR,15,1|851,1|851|1|15|1,1571724819,LOGOUT
IOS_YY,0,0|2034,0|2034|0|00|0,1571725359,LOGOUT
IOS_YY,0,0|2034,0|2034|0|00|0,1571725359,LOGOUT
ADR,20,2|219_108,2|219_108|2|20|1,1571725779,LOGOUT
IOS,20,2|191,2|191|2|20|1,1571725869,LOGIN
IOS_YY,11,1|1971,1|1971|1|11|0,1571726889,LOGIN
H5,11,1|725,1|725|1|11|0,1571727069,LOGIN
IOS,13,1|2048,1|2048|1|13|0,1571727309,LOGOUT
H5,25,2|2286,2|2286|2|25|1,1571728029,LOGIN
IOS_YY,23,2|604,2|604|2|23|0,1571728239,LOGOUT
IOS_YY,25,2|430,2|430|2|25|1,1571729589,LOGIN
IOS,11,1|318,1|318|1|11|0,1571729649,LOGOUT
H5,12,1|1221,1|1221|1|12|1,1571729679,LOGOUT
H5,2,0|501,0|501|0|02|1,1571730249,LOGOUT
H5,12,1|1106,1|1106|1|12|1,1571731029,LOGOUT
IOS_YY,2,0|511,0|511|0|02|1,1571731149,LOGOUT
H5,4,0|374,0|374|0|04|1,1571731209,LOGOUT
ADR,1,0|2264,0|2264|0|01|1,1571731299,LOGOUT
ADR,25,2|2921,2|2921|2|25|1,1571732589,LOGOUT
H5,23,2|1679,2|1679|2|23|1,1571733069,LOGIN
IOS_YY,4,0|295,0|295|0|04|1,1571733279,LOGOUT
ADR,15,1|832,1|832|1|15|0,1571733339,LOGIN
H5,4,0|518,0|518|0|04|0,1571733819,LOGOUT
IOS,0,0|1476,0|1476|0|00|1,1571733969,LOGOUT
ADR,22,2|1771,2|1771|2|22|1,1571734119,LOGOUT
ADR,23,2|1770,2|1770|2|23|1,1571734509,LOGOUT
ADR,2,0|2806,0|2806|0|02|1,1571734659,LOGIN
IOS_YY,21,2|2775,2|2775|2|21|0,1571734779,LOGIN
IOS,14,1|473,1|473|1|14|1,1571735019,LOGOUT
H5,22,2|2213,2|2213|2|22|0,1571735979,LOGIN
H5,14,1|673,1|673|1|14|1,1571736159,LOGOUT
H5,4,0|2456,0|2456|0|04|0,1571737119,LOGIN
H5,25,2|1682,2|1682|2|25|0,1571737809,LOGIN
H5,3,0|2447,0|2447|0|03|0,1571737989,LOGOUT
IOS,0,0|2114,0|2114|0|00|1,1571738169,LOGOUT
IOS_YY,22,2|194_211,2|194_211|2|22|0,1571738709,LOGOUT
ADR,1,0|1118,0|1118|0|01|0,1571738949,LOGOUT
H5,23,2|2297,2|2297|2|23|1,1571739339,LOGOUT
IOS_YY,10,1|1655,1|1655|1|10|1,1571739549,LOGIN
ADR,20,2|684,2|684|2|20|1,1571739909,LOGOUT
IOS,4,0|515,0|515|0|04|0,1571740539,LOGOUT
H5,20,2|1415,2|1415|2|20|1,1571741409,LOGOUT
ADR,4,0|836,0|836|0|04|1,1571741709,LOGIN
IOS,15,1|2996,1|2996|1|15|0,1571742039,LOGOUT
H5,13,1|1967,1|1967|1|13|1,1571742099,LOGIN
H5,13,1|1967,1|1967|1|13|1,1571742099,LOGIN
H5,21,2|2693,2|2693|2|21|0,1571742459,LOGIN
IOS,12,1|2219,1|2219|1|12|0,1571742519,LOGIN
IOS_YY,24,2|546,2|546|2|24|1,1571743869,LOGIN
IOS,10,1|1602,1|1602|1|10|1,1571743929,LOGOUT
IOS,21,2|2159,2|2159|2|21|1,1571744199,LOGIN
ADR,21,2|2897,2|2897|2|21|0,1571745009,LOGOUT
ADR,21,2|2897,2|2897|2|21|0,1571745009,LOGOUT
IOS_YY,13,1|2546,1|2546|1|13|0,1571745219,LOGIN
IOS_YY,3,0|1165,0|1165|0|03|0,1571745609,LOGOUT
IOS_YY,2,0|243,0|243|0|02|1,1571745909,LOGIN
ADR,3,0|2091,0|2091|0|03|0,1571746539,LOGIN
IOS_YY,22,2|714,2|714|2|22|1,1571746809,LOGOUT
H5,2,0|1401,0|1401|0|02|1,1571746959,LOGOUT
IOS,3,0|2159,0|2159|0|03|0,1571747139,LOGIN
ADR,4,0|2777,0|2777|0|04|0,1571747289,LOGIN
IOS_YY,3,0|1113,0|1113|0|03|1,1571747439,LOGIN
H5,12,1|823,1|823|1|12|1,1571747979,LOGOUT
IOS,14,1|1759,1|1759|1|14|1,1571748129,LOGIN
H5,24,2|2150,2|2150|2|24|1,1571748219,LOGIN
IOS,4,0|1906,0|1906|0|04|0,1571748459,LOGIN
H5,25,2|1958,2|1958|2|25|1,1571749179,LOGOUT
IOS,4,0|1286,0|1286|0|04|0,1571749299,LOGOUT
IOS,2,0|2521,0|2521|0|02|0,1571749839,LOGIN
IOS_YY,23,2|2196,2|2196|2|23|1,1571749929,LOGIN
IOS,21,2|1733,2|1733|2|21|0,1571750379,LOGOUT
ADR,21,2|378,2|378|2|21|0,1571750409,LOGIN
IOS_YY,20,2|1052,2|1052|2|20|0,1571750649,LOGIN
H5,2,0|773,0|773|0|02|0,1571751069,LOGIN
H5,22,2|2354,2|2354|2|22|0,1571751549,LOGOUT
IOS,25,2|1477,2|1477|2|25|1,1571751699,LOGOUT
H5,22,2|777,2|777|2|22|1,1571752059,LOGIN
H5,23,2|1011_243,2|1011_243|2|23|1,1571752299,LOGIN
IOS,15,1|1374,1|1374|1|15|0,1571752449,LOGIN
IOS,15,1|1374,1|1374|1|15|0,1571752449,LOGIN
